date,open,high,low,close,volume,sina_symbol,amount
2022-08-01,4.32,4.38,4.27,4.37,10085822,sz002181,44075042.14
2022-08-02,4.36,4.36,4.01,4.07,22694135,sz002181,92365129.45
2022-08-03,4.05,4.2,4.05,4.08,15562799,sz002181,63496219.92
2022-08-04,4.11,4.13,4.01,4.12,10822260,sz002181,44587711.2
2022-08-05,4.13,4.19,4.1,4.16,11695408,sz002181,48652897.28
2022-08-08,4.16,4.18,4.11,4.15,6913500,sz002181,28691025.000000004
2022-08-09,4.15,4.17,4.08,4.15,9591878,sz002181,39806293.7
2022-08-10,4.16,4.17,4.11,4.13,5446900,sz002181,22495697.0
2022-08-11,4.15,4.24,4.14,4.19,12383900,sz002181,51888541.00000001
2022-08-12,4.2,4.26,4.18,4.23,8414386,sz002181,35592852.78
2022-08-15,4.22,4.24,4.15,4.23,8996425,sz002181,38054877.75000001
2022-08-16,4.24,4.26,4.21,4.26,7815686,sz002181,33294822.36
2022-08-17,4.26,4.31,4.23,4.28,10511612,sz002181,44989699.36
2022-08-18,4.28,4.29,4.22,4.27,8039902,sz002181,34330381.54
2022-08-19,4.26,4.43,4.25,4.31,24644200,sz002181,106216501.99999999
2022-08-22,4.29,4.43,4.25,4.41,22831627,sz002181,100687475.07000001
2022-08-23,4.41,4.42,4.32,4.35,15254600,sz002181,66357509.99999999
2022-08-24,4.35,4.5,4.33,4.36,25767039,sz002181,112344290.04
2022-08-25,4.36,4.52,4.31,4.48,33412519,sz002181,149688085.12
2022-08-26,4.48,4.8,4.43,4.56,60578816,sz002181,276239400.96
2022-08-29,4.46,4.54,4.33,4.53,37894189,sz002181,171660676.17000002
2022-08-30,4.53,4.98,4.52,4.77,85942777,sz002181,409947046.28999996
2022-08-31,4.75,5.02,4.63,4.93,82727904,sz002181,407848566.71999997
2022-09-01,4.81,4.85,4.44,4.61,64331959,sz002181,296570330.99
2022-09-02,4.65,5.01,4.6,4.83,60037369,sz002181,289980492.27
2022-09-05,4.73,4.8,4.57,4.66,41546511,sz002181,193606741.26000002
2022-09-06,4.6,4.65,4.45,4.58,34612353,sz002181,158524576.74
2022-09-07,4.55,4.55,4.39,4.42,27586581,sz002181,121932688.02
2022-09-08,4.41,4.47,4.3,4.3,23785445,sz002181,102277413.5
2022-09-09,4.3,4.34,4.25,4.34,13820351,sz002181,59980323.339999996
2022-09-13,4.31,4.37,4.28,4.3,12473448,sz002181,53635826.4
2022-09-14,4.23,4.3,4.2,4.23,12699322,sz002181,53718132.06
2022-09-15,4.25,4.28,4.1,4.15,18935286,sz002181,78581436.9
2022-09-16,4.18,4.19,4.08,4.09,14220970,sz002181,58163767.3
2022-09-19,4.12,4.5,4.03,4.34,59446209,sz002181,257996547.06
2022-09-20,4.41,4.65,4.3,4.51,66429998,sz002181,299599290.97999996
2022-09-21,4.52,4.59,4.32,4.54,53181845,sz002181,241445576.3
2022-09-22,4.54,4.58,4.44,4.45,29483769,sz002181,131202772.05000001
2022-09-23,4.49,4.5,4.26,4.28,22854718,sz002181,97818193.04
2022-09-26,4.3,4.3,4.05,4.08,19446600,sz002181,79342128.0
2022-09-27,4.07,4.13,3.95,4.1,21030570,sz002181,86225336.99999999
2022-09-28,4.07,4.07,3.88,3.92,15824063,sz002181,62030326.96
2022-09-29,3.96,3.97,3.73,3.78,20961018,sz002181,79232648.03999999
2022-09-30,3.78,3.94,3.73,3.78,17699778,sz002181,66905160.839999996
2022-10-10,3.81,3.81,3.65,3.66,11491200,sz002181,42057792.0
